name,image_url,design_color_id,typical_beer_id,alcohol_level,user_id,beer_family_id
Kasteel Blonde 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b4e6d2e64d11d76baa7386a568660b82889382e0_BBO031994_1.png,3,48,7,2,3
Cuvée des Trolls Triple 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/fbeb6aa55eaf4596f2340be7f1764198e497b46c_BBO030508_1.png,3,48,7.5,2,3
Cuvée des Trolls 25 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1db7a9b57f1939ad8c342b1d4fd935f3ecff7fb9_BBO030507_1.png,3,48,7,2,3
Rasta Trolls 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/4be198849a1e45c62f8dd3ab8274210f3055f03d_BBO033620_1.png,3,48,7,2,3
Folklore 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f388a3faba59ffbc1f857ae0a6f0013d1fac08c4_BBO041845_1.png,1,22,6,2,1
Flamingo 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d9580b1675cd1cdeffbe4365f928a155ea99340f_BBO038605_1.png,8,22,3.2,2,1
Dans la bière la vérité 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/730bb4e64ccf725094eb6bab30420de3654a8af7_BCA039180_1.png,3,22,4.5,2,1
Raspberry Liquorice Vanilla Sorbet 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/2cf102a1fba5954fb0001745652b9c9559671910_BCA039265_1.png,8,22,6,2,1
Under My Umbrella 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b66f624270a024f5c5b0ec228ecfa39e14c35f81_BCA039166_1.png,8,22,4.7,2,1
Paint The Stars 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ea8f345d2fbfff40faca9a7983b6508099c973a1_BCA038398_1.png,8,22,3.5,2,1
All You Need Is 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0a496745d4f8c64e6d57e92673530a73b4f4c7dc_BCA038399_1.png,8,22,6,2,1
Human Nature 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3cdfef785171618564e2cb00a0563491b95565d7_BCA037765_1.png,3,22,4.5,2,1
Lemon John 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8892c38e020d5179d643de7938975775e394bea6_BBO037176_1.png,3,22,3.8,2,1
Apassionada  33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/83fbe694015e788110da3f97af8c22c28a1ff5e7_BBO033254_1.png,5,22,4,2,1
Disco Danke Imperial 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6474cdff4d3e39fea66a3546fa49aadf28d83b77_BBO030367_1.png,3,22,6,2,1
Trooper Iron Maiden 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8b1f89ac3bcbb002cd5b9b4504e8e47940df7e45_BBO032124_1.png,3,36,4.7,2,7
Op & Top 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c17d01fba8aef3ca85f543df2d7cabe5243d653c_BBO032818_1.png,5,36,4.5,2,7
Bombardier 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/df7528912d82e3c506a80d795d7b2afa086b8a33_BBO030289_1.png,3,36,5.2,2,7
London Pride 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/737132af459929e2c3caa72510bc1ab36217b644_BBO032023_1.png,11,36,4.7,2,7
Babylone 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0b76907bfc29d288d001abd492c3bde570d26a65_BBO030197_1.png,5,36,7,2,19
Kapittel Winter 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7121952c9a9d019d4cc152582267271002939275_BBO043974_1.png,7,78,7.8,2,19
"Chimay Bleue Barrique 2022 Whisky 37,5 cl",https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c8a490c765b63b514a0df4cf7cb9dfb8679f70cf_BBO043398_1.png,7,78,10.5,2,19
Xmas Vanilla Brown 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9e7958947b56dc7a6f607eca2503ff1e94949d9f_BCA038971_1.png,7,78,5.8,2,19
Saint Feuillien Cuvée de Noël 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/438cf9c1f15b6c4017d9cf17e7f6083f7e1df7eb_BBO032686_1.png,7,78,9,2,19
Lupulus Hibernatus 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8f14b6c159aa7728bac96a0c150ded2fce5091ff_BBO036457_1.png,1,78,9.5,2,19
Corsendonk Christmas 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b5ac28d288887037f4b18ad29940050bd3706297_BBO041695_1.png,7,78,8.1,2,19
Delirium Nocturnum 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0d440921e50382ca32c7ca2fca5cba92536cb74b_BBO038692_1.png,7,78,8.5,2,19
Delirium Christmas 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/5787ea8b8f4bb5e707e9214379451544e50dbce4_BBO038682_1.png,7,78,10,2,19
Chimay Bleue Grande Réserve 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3a133f0dfe6a100f893a978c3f07b64df0db6b0f_BBO030452_1.png,7,78,9,2,19
Bush de Nuits 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/400b35955392006a069e9ccfba8564b8b35cc4e4_BBO038176_1.png,7,78,12.5,2,19
Old Freddy Walker 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/afec193bea30008c6263f7cdee31ad2bdbb21b31_BCA037674_1.png,1,78,7.3,2,19
Carolus Whisky Infused - 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/de88aff766d26538d1e5eed94d97e6ab162b0f6a_BBO037736_1_.png,1,78,11.7,2,19
Perle Rare 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3d088bdb29de322cad639e7aab2809c7969487d2_BBO037179_1.png,7,78,5.5,2,19
Mini-fût Leffe Brune 6L,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e96d08e155c5b21bdb49e2ff106288e1571434e7_BMI032223_1.png,7,78,6.5,2,19
Chimay Bleue Barrique 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e12d631856041008e9c10345b8a7f60480cced1d_BBO030450_1.png,7,78,10.5,2,19
Mathusalem Chimay Grande Réserve 6l,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/fee4882e9414a5be094522e03a0b13f118e3e663_BBO030459_1.png,7,78,9,2,19
"Magnum Chimay Grande Réserve 1,5l",https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/df71db10998f39fe3455801bcdc85b540a2cfc86_BBO030458_1.png,7,78,9,2,19
"Bush de Noël 1,5 L",https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/011c7e36525c3b46e3d19b846f2386076e0bd30e_BBO030404_1.png,7,78,12,2,19
Carolus Christmas  75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d0225f1e04d783971cf0dec907b0ca33ed1348cb_BBO030414_1.png,7,78,10.5,2,19
Corsendonk Christmas 25 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f7117d69ba8660e9b6c4e079d06a9d1c8a3906f1_BBO030478_1.png,7,78,8.5,2,19
Lupulus Hibernatus 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/3134119e5a42f93483a1ed97a714985630e4996f_BBO037496_1.png,7,78,9.5,2,19
Carolus Christmas 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/5142de7b76a725b10787ca21b73b67623bc45acc_BBO030411_1.png,7,78,10.5,2,19
Bush de Noël 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f32899286e2536264ec4294d4c090a2c3c5bfa7d_BBO030405_1.png,7,78,12,2,19
N'ice Chouffe 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6354c077b90b945e78ee5743db83cb6796eb7784_BBO032683_1.png,7,78,10,2,19
Saint Bernardus Christmas Ale 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f79ade75696e3c4ccbe201cd74ee5595e41065af_BBO033615_1.png,7,78,10,2,19
Lupulus Brune 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/819d5885e4e797005a6fde6836da916e5a4cf2a4_BBO036889_1.png,7,78,8.5,2,19
Carolus Classic 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/214ecaa878446ada1459456052d3c719e765a917_BBO036759_1.png,7,78,8.5,2,19
Mc Chouffe 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/2a8b98740d9a6b4419c14619844378fc3e09c14f_BBO033501_1.png,7,78,8,2,19
Abbaye des Rocs Brune 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e922693649975158e96003f70a77ab7a7cd7075c_BBO036537_1.png,7,78,9,2,19
Kapittel Watou Pater 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8273d28ba2fa971cbe661fda6ca05eb8d8416d81_BBO032129_1.png,7,78,6,2,19
Mc Chouffe 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ebf6d46115468b082dff0248f9651e8ea911ff68_BBO032043_1.png,7,78,8,2,19
Bourgogne des Flandres brune 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8d06b94c82f7cf215bd42acdd583d97b894b81a2_BBO030304_1.png,7,78,5,2,19
Barbar Winter Bok 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0e96630f7460a8fb20730c00c2dbf4a49dd69228_BBO030189_1.png,7,78,8.5,2,19
Chimay Bleue 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/df3cffc93781be1dff5c979613e891e6f55fbc19_BBO030447_1.png,7,78,9,2,19
Carolus Classic 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/735cc8760b53317202c3def9befa757ed54c75cf_BBO030415_1.png,7,78,8.5,2,19
Carolus Van de Keizer Empereur Bleue 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/78bf1ac0698d39793189ec3e1ceb661627a4ac28_BBO030423_1.png,7,78,11,2,19
Kasteel Donker 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1352b211e2618e9560180685ca080302c2fbfbff_BBO033044_1.png,7,78,11,2,19
Kasteel Donker 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6be823bd6109a30f39cc81871a65b1df3ac90ca5_BBO031995_1.png,7,78,11,2,19
Apocalypse Now 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/80e61e6854ec4aa216f9ad66f38cce32c1c077e0_BBO032671_1.png,7,78,8,2,19
Kasteel Cuvée du Château 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/25571064ed4e4963827073203dc9941f1dcc94e0_BBO036604_1.png,7,78,11,2,19
Hacker Pschorr Animator 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/70d1ebdab407023dbeea00020a906354610bbc59_BBO041363_1.png,7,20,8.1,2,13
Samichlaus 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/39c2ec5b3cea74716248436266d9e28927e38e95_BBO032097_1.png,7,20,14,2,13
Paulaner Salvator 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a2acb4e0e70440134fea2c90d29408b5b2569368_BBO032060_1.png,5,20,7.9,2,13
Primator 24  50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/49d914d2a818e04c46627da4369ed81c7b2b7b50_BBO032075_1.png,7,20,10.5,2,13
Floreffe Double 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e691a314c865ab74560ac17a94e8e4ffd65f9f5e_BBO043987_1.png,7,53,6.3,2,3
Brugse Zot Double 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/250c187dd4bf14ab723a94ba863fbd10df11e0df_BBO038211_1.png,7,53,7.5,2,3
Brugse Zot Double 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ce808b1e42105c6fbe0109ba48d54f0fa305f51c_BBO039454_1.png,7,53,7.5,2,3
Bornem Double 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c402b72c01201da2bdf71ef101233543362170b4_BBO039071_1.png,7,53,7.2,2,3
Chimay Rouge Première 75cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/a7a959e8fb68313e0d198c7e6b55d40274b2b8f4_BBO030462_1.png,5,53,7,2,3
Jungle Joy 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/c8e0bd693a5ec533bb743c40d9977a113058bfc3_BBO037229_1.png,5,53,5.9,2,3
Corsendonk Pater Double 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/45893531534dfafe5f0ec463160eb284c864f839_BBO037840_1.png,7,53,7.5,2,3
Rivière d'Ain Brune 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0757b85d9043fedc4e3994e4c47fa926fe871d0b_BBO033000_1.png,7,53,7.4,2,3
Saint Bernardus Prior 8 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f4e3a7e0e81d6cbcf721e5c1d455275119870e51_BBO032101_1.png,7,53,8,2,3
Saint Bernardus Pater 6 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f300b7e251feb26977e64a87086a8617cb430566_BBO032099_1.png,7,53,6.7,2,3
Westmalle Double 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/4e9e3c8fc634df24e6ef8d913aa5e52fbaa2ebdb_BBO032133_1.png,7,53,7,2,3
Rochefort 6 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/60c380564a3b97621ead9a51138ea60b2e1927c9_BBO032090_1.png,7,53,7.5,2,3
Tongerlo Nox 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/5dbd038f7aeb453de72533b58c3fb59d2ec419d0_BBO033312_1.png,7,53,6.5,2,3
Maredsous 8 Brune 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/269ac230289c556637c52996c2e12dd5f231478d_BBO032033_1.png,7,53,8,2,3
La Trappe Dubbel 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f7cb84b9590dcbc695aa6447dc310f5d4f67c688_BBO032011_1.png,7,53,7,2,3
Chimay Rouge 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/762a596116022f468b3b81be6eedd06834328909_BBO030460_1.png,5,53,7,2,3
Fionn 44 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/2c8ef48ad3c9cdce4871bb5bd01f214f845a6f55_BCA037821_1.png,3,61,8.5,2,4
Christingle 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e1fe87ad4f3759972a7c8d2207e659a02cccb415_BCA043909_1.png,3,61,8,2,4
Can't Touch This 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6f552e76c3e3508e2120211e9939369a5cdc2235_BCA039468_1.png,3,61,7.5,2,4
Doom City 44 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7dd3e7d97beced845d896e0b7da31bcb707badec_BCA041526_1.png,3,61,8,2,4
Flying Citrus 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/746521c29c102bf54bfdf13daa0429a7e07c1e00_BBO038974_1.png,3,61,7.5,2,4
Nice To Meet You 75 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6fe62407f5a8c78c85a3d14dd41a612d3140a908_BBO039491_1.png,3,61,8.5,2,4
Double Citra Galactique 44 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/77a4dc9efcfd10d4994dd156ccbc99c5ba324f8d_BCA039340_1.png,3,61,8,2,4
Det Ar Sa Har Nu 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/bd0ffdefa744e790f9ab4b2b5414c6037552e95e_BCA039267_1.png,3,61,8,2,4
No Pun Intended 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/b577671d3463a36b4bce6df70ad3a2440aec7397_BCA039269_1.png,3,61,8,2,4
Io 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/1459d90bfd28c8d32f10078666c72dcef56cce1f_BCA039310_1.png,5,61,8,2,4
Watch That Whale 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/973c58fcf0d091392b292736405d6dec314b32ee_BCA039168_1.png,3,61,8,2,4
Bulletin Bored 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/20b46f9abf2834f303d984eeed60fb492acf0a5f_BCA038519_1.png,3,61,8,2,4
Floating Into Space 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/5524b89acb54a0270ab4021bf37bcb11092bd4f7_BCA038523_1.png,3,61,7.5,2,4
#DIPA 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/637873537bd37b84805f9b43d95db83c56c33d4e_BCA038514_1.png,3,61,8.7,2,4
Plutonium 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/fb54972c4d814c2154c781a4ef4615060829e252_BCA038416_1.png,5,61,7.5,2,4
Pulling Out the Big Guns 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/545c357acfde9b80ec232fc32be84f9fbd48e68d_BCA038397_1.png,3,61,7.5,2,4
Here We Go Mo 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7458946e9c39db4ba4b154463a8b81b3083e4013_BCA038405_1.png,3,61,10.4,2,4
Winter Tan 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0c81b4379d9f0002d12cc21bb0c41cef04227416_BCA038404_1.png,3,61,8.5,2,4
Comet De Ses Morts 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7e6f81fc51831323471b62a82fe4be5139d11257_BBO037706_1.png,3,61,8.5,2,4
Juice It Up ! 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/e706942bab082a5f01e904ddd32663d28cfe6044_BCA037895_1.png,3,61,8,2,4
Shooting Star 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/656e46eb79127e0e8f5d7ef6a6bf8a126144d313_BBO037288_1.png,3,61,7.5,2,4
Tobo-Sha 10 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8a4100fda34bd44665fdea81f002bb63c7738bce_BCA038168_1.png,3,61,10,2,4
Tobo-Sha 8 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/4becde71aa67d37a28d9f90a760c62d8c764be1b_BCA038169_1.png,3,61,8,2,4
Steal this Beer 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/eadda9a810ed8d0f9f5f660d044a25fa8b0f455e_13868BBO030153.png,3,61,8,2,4
Metal Beer Solid 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/902212b30cde0092f6b312080bf38c8aa3cb7a27_BCA037776_1.png,5,61,9,2,4
Unto the Breach 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/30fa727ce7e1875662d7bfbd1da0df889b2ce29f_BCA037781_1.png,3,61,7,2,4
Sex Ale and Rock'n'Roll 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/0078b27c45194aea1ff2f43f2456080ecd20c267_BBO037746_1.png,3,61,8,2,4
Amarillo 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/81a8ecf6ee7b7a05acd1b4a65208834794062fbe_BBO032817_1.png,3,61,9.3,2,4
Erdinger Dunkel 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7972133683b588c735ad5c218e950e722ceccd81_BBO045200_1.png,7,23,5.3,2,1
Pfungstadter Urweizen Dunkel 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/6086d0c0dddd22a571e547820812f725513c0196_BBO041123_1.png,5,23,5.3,2,1
Weihenstephaner Hefeweissbier Dunkel 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/7184fe16687516ce61f3ae94b04f5d3a32c12f4d_BBO033385_1.png,7,23,5.3,2,1
Hacker Pschorr Sternweisse 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8209b202cd1b6d49324822190bcac9d8bbf9dc57_BBO037337_1.png,5,23,5.1,2,1
Paulaner Dunkel Weissbier 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/bb1a3b17be7b8192e09a6a7b01f0d79392d8e93c_BBO033223_1.png,7,23,5.3,2,1
Johann Auer Dunkel Weisse 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/14c7a595d6e6a1b7d8567399d9491d7c45b6a827_BBO031990_1.png,7,23,5.5,2,1
Franziskaner Dunkel 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/01e376f552025214af636ee90b5c875cfeb98594_BBO031960_1.png,7,23,5,2,1
Gosathoustra 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/85be7b8c5d893fcf4f646f140ecf04b9641140c2_BBO043871_1.png,11,79,3,2,2
Vitamine 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/f795bfcb6582d4b669f64b417556e346f377f690_BBO043876_1.png,11,79,5,2,2
It Gose Boys 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/006efd06b8b28e3f25cc5697f2464bc1e2a6a37a_BBO039190_1.png,3,79,4.2,2,2
That Smile 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/32e0e9e2cd1ae0e78429bb5c35ec67776c886852_BCA038522_1.png,8,79,4.7,2,2
Gose Betterave Passion 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/ab8ccb4817775fe40791875bf9a29e3fcf02dccb_BCA037687_1.png,8,79,6,2,2
Mexican Gose 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/cd4a839aa0f541878828ca527d2a7a72f55b5dcb_BBO037689_1.png,8,79,6,2,2
La Mer Rouge 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8234c14f9969c4ddae7ddb07ea8cec56239eafae_BCA038406_1.png,8,79,4.5,2,2
Santa Gose F&#% It All 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d97fbd73dc737f782338d503fda131bbddc243fe_BCA037225_1.png,3,79,3.8,2,2
Gooseberry Gose 44cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/9b4cb7323c4039736c6b8a608eb620f71f601dee_BCA037015_1.png,1,79,4.7,2,2
Gose To Hollywood 33cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/d7261f0e28e346c9dc2da7a784d385ee8ad038ae_BBO034049_1.png,3,79,3.8,2,2
Bayreuther Hell 33 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/5ea55663c43423a640921db05980c5bc46872a22_BBO044014_1.png,3,9,4.9,2,12
Bayreuther Hell 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/538a9415e7ae43bc6f3415b2b0fd08eed3d54a0c_BBO041894_1.png,3,9,4.9,2,12
Krombacher Hell 50 cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/8e535e06dea497a916bad6c1d7bb97ad6d2e68e2_BBO040992_1.png,3,9,5,2,12
Mini-Fût Paulaner Münchner Hell 5L,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/df4c062383524153d337d752559ae76c1a916689_BMI038134_1.png,3,9,4.9,2,12
Hubertus 50cl,https://vandb-vandb-fr-storage.omn.proximis.com/Imagestorage/imagesSynchro/335/335/00928f2f81ebc7c5e613e0d71bb7963b95c30587_BBO032008_1.png,3,9,5.3,2,12
